2.399999999999999911e-01,4.470588235294117307e-01
5.866666666666666696e-01,8.941176470588234615e-01
4.799999999999999822e-01,3.647058823529412130e-01
2.800000000000000266e-01,4.705882352941177516e-01
3.466666666666666785e-01,8.235294117647058432e-01
6.000000000000000888e-01,5.176470588235293491e-01
5.200000000000000178e-01,7.411764705882353255e-01
3.333333333333332593e-01,4.470588235294117307e-01
6.000000000000000888e-01,8.000000000000000444e-01
4.666666666666667851e-01,4.352941176470588314e-01
5.600000000000000533e-01,4.823529411764706509e-01
5.333333333333334370e-01,6.117647058823529882e-01
2.399999999999999911e-01,3.764705882352941124e-01
6.266666666666667052e-01,5.294117647058822484e-01
6.933333333333333570e-01,5.176470588235293491e-01
1.200000000000001066e-01,5.411764705882353699e-01
3.866666666666667140e-01,5.764705882352940680e-01
4.133333333333333304e-01,5.058823529411764497e-01
4.933333333333334014e-01,5.176470588235293491e-01
3.333333333333332593e-01,5.294117647058822484e-01
5.200000000000000178e-01,5.882352941176469674e-01
2.533333333333334103e-01,3.999999999999999112e-01
3.999999999999999112e-01,5.529411764705882693e-01
4.399999999999999467e-01,6.117647058823529882e-01
9.200000000000001510e-01,5.647058823529411686e-01
5.333333333333334370e-01,4.705882352941177516e-01
7.199999999999999734e-01,6.352941176470587870e-01
4.533333333333333659e-01,3.882352941176470118e-01
5.333333333333334370e-01,5.058823529411764497e-01
4.399999999999999467e-01,6.588235294117645857e-01
6.000000000000000888e-01,4.705882352941177516e-01
3.600000000000000977e-01,3.999999999999999112e-01
5.866666666666666696e-01,7.176470588235293047e-01
3.999999999999999112e-01,5.176470588235293491e-01
3.066666666666666430e-01,7.294117647058824261e-01
5.066666666666665986e-01,4.352941176470588314e-01
3.999999999999999112e-01,6.588235294117645857e-01
6.799999999999999378e-01,5.294117647058822484e-01
4.666666666666667851e-01,5.294117647058822484e-01
4.133333333333333304e-01,3.999999999999999112e-01
6.133333333333332860e-01,6.823529411764706065e-01
7.866666666666666252e-01,6.705882352941177071e-01
2.266666666666665719e-01,5.058823529411764497e-01
2.800000000000000266e-01,3.529411764705883137e-01
4.399999999999999467e-01,4.705882352941177516e-01
6.533333333333333215e-01,4.941176470588235503e-01
3.600000000000000977e-01,6.352941176470587870e-01
3.200000000000000622e-01,5.529411764705882693e-01
3.999999999999999112e-01,6.352941176470587870e-01
4.266666666666667496e-01,6.705882352941177071e-01
5.066666666666665986e-01,4.235294117647059320e-01
4.666666666666667851e-01,6.352941176470587870e-01
3.600000000000000977e-01,4.117647058823530326e-01
6.000000000000000888e-01,5.411764705882353699e-01
4.799999999999999822e-01,6.352941176470587870e-01
4.799999999999999822e-01,4.352941176470588314e-01
1.333333333333333037e-01,5.764705882352940680e-01
3.733333333333332948e-01,5.647058823529411686e-01
3.200000000000000622e-01,3.411764705882351922e-01
3.333333333333332593e-01,4.470588235294117307e-01
7.600000000000000089e-01,5.176470588235293491e-01
3.066666666666666430e-01,5.058823529411764497e-01
1.000000000000000000e+00,5.882352941176469674e-01
5.866666666666666696e-01,5.058823529411764497e-01
3.600000000000000977e-01,5.176470588235293491e-01
7.866666666666666252e-01,6.941176470588235059e-01
5.866666666666666696e-01,5.764705882352940680e-01
3.333333333333332593e-01,5.411764705882353699e-01
4.933333333333334014e-01,5.647058823529411686e-01
3.866666666666667140e-01,5.294117647058822484e-01
5.200000000000000178e-01,4.823529411764706509e-01
6.799999999999999378e-01,3.647058823529412130e-01
6.666666666666667407e-01,6.000000000000000888e-01
4.133333333333333304e-01,4.470588235294117307e-01
3.999999999999999112e-01,6.941176470588235059e-01
4.266666666666667496e-01,5.294117647058822484e-01
6.666666666666667407e-01,3.999999999999999112e-01
6.666666666666665186e-02,6.823529411764706065e-01
6.266666666666667052e-01,4.588235294117646301e-01
5.333333333333334370e-01,5.529411764705882693e-01
5.466666666666666341e-01,4.117647058823530326e-01
6.266666666666667052e-01,4.823529411764706509e-01
5.866666666666666696e-01,2.588235294117646745e-01
5.466666666666666341e-01,4.705882352941177516e-01
4.533333333333333659e-01,4.823529411764706509e-01
5.466666666666666341e-01,4.588235294117646301e-01
6.133333333333332860e-01,7.411764705882353255e-01
7.199999999999999734e-01,7.058823529411764053e-01
3.866666666666667140e-01,3.647058823529412130e-01
4.266666666666667496e-01,3.294117647058822929e-01
5.600000000000000533e-01,6.705882352941177071e-01
5.333333333333334370e-01,4.941176470588235503e-01
5.333333333333334370e-01,6.941176470588235059e-01
3.333333333333332593e-01,4.588235294117646301e-01
5.866666666666666696e-01,5.529411764705882693e-01
6.400000000000001243e-01,5.647058823529411686e-01
5.466666666666666341e-01,6.588235294117645857e-01
5.466666666666666341e-01,4.941176470588235503e-01
6.799999999999999378e-01,5.882352941176469674e-01
6.000000000000000888e-01,4.588235294117646301e-01
4.133333333333333304e-01,4.352941176470588314e-01
6.133333333333332860e-01,5.294117647058822484e-01
6.133333333333332860e-01,4.823529411764706509e-01
3.600000000000000977e-01,4.588235294117646301e-01
3.999999999999999112e-01,4.823529411764706509e-01
5.466666666666666341e-01,4.588235294117646301e-01
3.999999999999999112e-01,5.294117647058822484e-01
6.933333333333333570e-01,7.411764705882353255e-01
2.666666666666666075e-01,3.764705882352941124e-01
5.733333333333334725e-01,6.000000000000000888e-01
3.999999999999999112e-01,7.529411764705882248e-01
6.400000000000001243e-01,7.058823529411764053e-01
5.200000000000000178e-01,5.411764705882353699e-01
2.399999999999999911e-01,4.470588235294117307e-01
5.866666666666666696e-01,2.588235294117646745e-01
4.266666666666667496e-01,2.823529411764704733e-01
4.666666666666667851e-01,6.470588235294116863e-01
7.333333333333333925e-01,6.352941176470587870e-01
5.466666666666666341e-01,5.647058823529411686e-01
5.466666666666666341e-01,4.941176470588235503e-01
4.666666666666667851e-01,6.117647058823529882e-01
5.866666666666666696e-01,5.176470588235293491e-01
3.999999999999999112e-01,9.411764705882352811e-01
5.466666666666666341e-01,7.647058823529411242e-01
7.333333333333333925e-01,5.647058823529411686e-01
4.533333333333333659e-01,3.647058823529412130e-01
9.466666666666667673e-01,9.176470588235294823e-01
3.066666666666666430e-01,5.058823529411764497e-01
4.399999999999999467e-01,6.588235294117645857e-01
5.200000000000000178e-01,3.529411764705883137e-01
6.133333333333332860e-01,5.764705882352940680e-01
5.333333333333334370e-01,6.705882352941177071e-01
4.933333333333334014e-01,4.352941176470588314e-01
6.000000000000000888e-01,5.529411764705882693e-01
6.799999999999999378e-01,6.823529411764706065e-01
3.733333333333332948e-01,4.705882352941177516e-01
5.466666666666666341e-01,5.764705882352940680e-01
4.933333333333334014e-01,5.529411764705882693e-01
3.866666666666667140e-01,4.705882352941177516e-01
6.266666666666667052e-01,3.764705882352941124e-01
5.066666666666665986e-01,5.176470588235293491e-01
4.399999999999999467e-01,6.235294117647058876e-01
1.999999999999999556e-01,4.823529411764706509e-01
3.466666666666666785e-01,5.176470588235293491e-01
3.999999999999999112e-01,6.000000000000000888e-01
6.400000000000001243e-01,6.588235294117645857e-01
3.866666666666667140e-01,7.176470588235293047e-01
3.999999999999999112e-01,2.823529411764704733e-01
4.799999999999999822e-01,5.294117647058822484e-01
3.600000000000000977e-01,3.058823529411764941e-01
3.999999999999999112e-01,6.352941176470587870e-01
3.333333333333332593e-01,6.117647058823529882e-01
3.600000000000000977e-01,5.764705882352940680e-01
6.799999999999999378e-01,4.117647058823530326e-01
7.466666666666668117e-01,5.882352941176469674e-01
2.666666666666666075e-01,4.705882352941177516e-01
8.000000000000000444e-01,4.235294117647059320e-01
5.733333333333334725e-01,7.294117647058824261e-01
5.333333333333334370e-01,6.117647058823529882e-01
6.000000000000000888e-01,5.176470588235293491e-01
2.399999999999999911e-01,4.470588235294117307e-01
8.666666666666666963e-01,6.588235294117645857e-01
3.466666666666666785e-01,4.470588235294117307e-01
5.066666666666665986e-01,3.882352941176470118e-01
5.333333333333334370e-01,6.117647058823529882e-01
5.200000000000000178e-01,5.764705882352940680e-01
6.533333333333333215e-01,6.705882352941177071e-01
4.533333333333333659e-01,5.882352941176469674e-01
6.533333333333333215e-01,6.705882352941177071e-01
5.333333333333334370e-01,4.705882352941177516e-01
4.933333333333334014e-01,4.588235294117646301e-01
2.399999999999999911e-01,5.764705882352940680e-01
2.133333333333333748e-01,4.823529411764706509e-01
3.066666666666666430e-01,4.823529411764706509e-01
4.533333333333333659e-01,7.176470588235293047e-01
5.733333333333334725e-01,4.705882352941177516e-01
5.200000000000000178e-01,4.117647058823530326e-01
9.200000000000001510e-01,5.647058823529411686e-01
3.866666666666667140e-01,6.705882352941177071e-01
3.999999999999999112e-01,4.823529411764706509e-01
5.066666666666665986e-01,5.294117647058822484e-01
4.666666666666667851e-01,3.647058823529412130e-01
4.533333333333333659e-01,5.058823529411764497e-01
4.133333333333333304e-01,4.823529411764706509e-01
2.933333333333334458e-01,3.411764705882351922e-01
7.066666666666667762e-01,5.058823529411764497e-01
9.599999999999999645e-01,8.352941176470587425e-01
6.933333333333333570e-01,3.647058823529412130e-01
3.733333333333332948e-01,5.764705882352940680e-01
5.466666666666666341e-01,6.352941176470587870e-01
6.266666666666667052e-01,5.764705882352940680e-01
5.066666666666665986e-01,5.529411764705882693e-01
2.533333333333334103e-01,5.411764705882353699e-01
7.999999999999996003e-02,2.941176470588235947e-01
5.866666666666666696e-01,5.058823529411764497e-01
5.200000000000000178e-01,5.529411764705882693e-01
4.799999999999999822e-01,7.529411764705882248e-01
6.133333333333332860e-01,5.764705882352940680e-01
8.533333333333332771e-01,6.235294117647058876e-01
5.733333333333334725e-01,4.588235294117646301e-01
5.066666666666665986e-01,6.235294117647058876e-01
6.133333333333332860e-01,5.411764705882353699e-01
4.533333333333333659e-01,6.705882352941177071e-01
3.066666666666666430e-01,5.411764705882353699e-01
5.066666666666665986e-01,2.823529411764704733e-01
5.466666666666666341e-01,5.647058823529411686e-01
7.866666666666666252e-01,3.529411764705883137e-01
6.799999999999999378e-01,6.000000000000000888e-01
3.200000000000000622e-01,6.941176470588235059e-01
3.200000000000000622e-01,5.176470588235293491e-01
5.200000000000000178e-01,3.647058823529412130e-01
5.866666666666666696e-01,5.529411764705882693e-01
5.466666666666666341e-01,6.352941176470587870e-01
4.933333333333334014e-01,5.647058823529411686e-01
6.933333333333333570e-01,5.529411764705882693e-01
5.333333333333334370e-01,4.117647058823530326e-01
4.666666666666667851e-01,3.294117647058822929e-01
8.400000000000000799e-01,6.941176470588235059e-01
7.199999999999999734e-01,5.058823529411764497e-01
7.199999999999999734e-01,5.882352941176469674e-01
7.199999999999999734e-01,4.941176470588235503e-01
5.200000000000000178e-01,5.647058823529411686e-01
3.866666666666667140e-01,6.000000000000000888e-01
5.200000000000000178e-01,5.176470588235293491e-01
5.200000000000000178e-01,4.470588235294117307e-01
6.400000000000001243e-01,4.235294117647059320e-01
5.466666666666666341e-01,7.176470588235293047e-01
5.466666666666666341e-01,6.235294117647058876e-01
8.266666666666666607e-01,5.882352941176469674e-01
1.599999999999999201e-01,5.647058823529411686e-01
4.533333333333333659e-01,8.117647058823529438e-01
5.866666666666666696e-01,4.705882352941177516e-01
2.800000000000000266e-01,6.235294117647058876e-01
2.933333333333334458e-01,3.529411764705883137e-01
4.533333333333333659e-01,4.352941176470588314e-01
4.133333333333333304e-01,4.823529411764706509e-01
4.933333333333334014e-01,4.117647058823530326e-01
5.600000000000000533e-01,4.941176470588235503e-01
5.866666666666666696e-01,4.588235294117646301e-01
6.400000000000001243e-01,5.058823529411764497e-01
2.800000000000000266e-01,4.470588235294117307e-01
3.999999999999999112e-01,6.588235294117645857e-01
5.733333333333334725e-01,3.999999999999999112e-01
5.600000000000000533e-01,8.000000000000000444e-01
5.600000000000000533e-01,5.176470588235293491e-01
2.666666666666666075e-01,9.411764705882352811e-02
5.466666666666666341e-01,4.705882352941177516e-01
3.466666666666666785e-01,4.823529411764706509e-01
6.400000000000001243e-01,5.176470588235293491e-01
3.866666666666667140e-01,3.764705882352941124e-01
4.799999999999999822e-01,5.764705882352940680e-01
5.200000000000000178e-01,1.764705882352941568e-01
5.333333333333334370e-01,6.117647058823529882e-01
8.133333333333334636e-01,7.176470588235293047e-01
3.066666666666666430e-01,3.999999999999999112e-01
2.266666666666665719e-01,3.058823529411764941e-01
6.533333333333333215e-01,5.294117647058822484e-01
3.600000000000000977e-01,3.176470588235293935e-01
5.866666666666666696e-01,4.117647058823530326e-01
4.399999999999999467e-01,8.588235294117647634e-01
2.666666666666666075e-01,5.529411764705882693e-01
4.933333333333334014e-01,6.117647058823529882e-01
2.399999999999999911e-01,5.294117647058822484e-01
2.133333333333333748e-01,4.117647058823530326e-01
5.733333333333334725e-01,3.999999999999999112e-01
4.666666666666667851e-01,4.705882352941177516e-01
5.866666666666666696e-01,4.588235294117646301e-01
5.333333333333334370e-01,5.882352941176469674e-01
4.799999999999999822e-01,6.470588235294116863e-01
8.133333333333334636e-01,4.117647058823530326e-01
6.000000000000000888e-01,6.941176470588235059e-01
4.266666666666667496e-01,6.117647058823529882e-01
3.200000000000000622e-01,4.470588235294117307e-01
5.866666666666666696e-01,6.588235294117645857e-01
5.333333333333334370e-01,3.058823529411764941e-01
7.066666666666667762e-01,7.529411764705882248e-01
5.466666666666666341e-01,3.647058823529412130e-01
2.133333333333333748e-01,3.882352941176470118e-01
3.333333333333332593e-01,5.411764705882353699e-01
3.866666666666667140e-01,5.058823529411764497e-01
5.466666666666666341e-01,7.647058823529411242e-01
4.933333333333334014e-01,3.882352941176470118e-01
4.133333333333333304e-01,2.470588235294117752e-01
2.399999999999999911e-01,4.823529411764706509e-01
5.466666666666666341e-01,5.411764705882353699e-01
3.600000000000000977e-01,5.764705882352940680e-01
6.533333333333333215e-01,4.117647058823530326e-01
1.999999999999999556e-01,3.764705882352941124e-01
8.266666666666666607e-01,9.176470588235294823e-01
3.600000000000000977e-01,5.647058823529411686e-01
6.799999999999999378e-01,3.999999999999999112e-01
3.733333333333332948e-01,4.235294117647059320e-01
4.933333333333334014e-01,3.999999999999999112e-01
4.533333333333333659e-01,3.294117647058822929e-01
4.799999999999999822e-01,3.999999999999999112e-01
5.066666666666665986e-01,5.647058823529411686e-01
5.600000000000000533e-01,6.352941176470587870e-01
7.066666666666667762e-01,7.058823529411764053e-01
3.600000000000000977e-01,4.470588235294117307e-01
3.200000000000000622e-01,3.176470588235293935e-01
6.799999999999999378e-01,5.176470588235293491e-01
6.133333333333332860e-01,3.999999999999999112e-01
2.800000000000000266e-01,3.764705882352941124e-01
6.533333333333333215e-01,5.176470588235293491e-01
4.533333333333333659e-01,2.823529411764704733e-01
5.333333333333334370e-01,5.647058823529411686e-01
6.000000000000000888e-01,6.588235294117645857e-01
7.600000000000000089e-01,5.058823529411764497e-01
5.866666666666666696e-01,7.764705882352940236e-01
5.066666666666665986e-01,5.294117647058822484e-01
5.466666666666666341e-01,4.705882352941177516e-01
4.399999999999999467e-01,3.058823529411764941e-01
3.600000000000000977e-01,4.235294117647059320e-01
3.999999999999999112e-01,7.176470588235293047e-01
4.933333333333334014e-01,3.764705882352941124e-01
4.133333333333333304e-01,4.588235294117646301e-01
5.600000000000000533e-01,3.999999999999999112e-01
